product_name,brands,nutriscore_grade,nova_group,allergens,energy_kcal,fat_100g,saturated_fat_100g,carbs_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,contains_gluten,contains_dairy,contains_nuts,contains_soy,contains_eggs,contains_fish,category,subcategory
Thonon Natural Mineral Water L,Thonon,A,1,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0006,False,False,False,False,False,False,Beverages And Beverages Preparations,Waters
Tropicana Multivitamines Format Familial L,Tropicana,C,4,unknown,47.0,0.0,0.0,11.0,11.0,0.6,0.5,0.0,0.0,False,False,False,False,False,False,Plant Based Foods And Beverages,Plant Based Beverages
Bistrot Style Instant Chocolate,Van Houten,UNKNOWN,4,"milk, soybeans",387.0,6.8,3.7,67.0,62.0,11.0,8.4,0.51,0.204,False,False,False,False,False,False,Beverages And Beverages Preparations,Cocoa And Its Products
Lemon Flavored Fillings,Bjorg,E,4,"gluten, milk",488.0,20.0,6.9,68.0,31.0,3.1,7.4,0.55,0.22,True,True,False,False,False,False,Snacks,Biscuits And Cakes
Cornichons Aigres Doux Recette Paysanne,Old,C,4,mustard,30.0,0.2,0.1,4.9,4.7,4.8,0.9,1.3,0.52,False,False,False,False,False,False,Plant Based Foods And Beverages,Fruits And Vegetables Based Foods
Pain De Mie Grand Mie Complet,Chabrior,B,4,"eggs, gluten, milk, sesame-seeds, soybeans",251.0,3.9,0.6,42.0,6.7,6.8,9.1,1.1,0.44,True,True,False,False,True,False,Plant Based Foods And Beverages,Cereals And Potatoes
Poppy Coconut Shortbread,"Gerbl, Organic Gerbl",C,4,gluten,456.0,17.0,3.0,64.0,18.0,5.4,9.0,0.19,0.076,True,False,False,False,False,False,Snacks,Biscuits And Cakes
Mandorle Intere,Belbake,A,1,"nuts, peanuts",645.0,56.0,4.9,5.4,4.4,11.2,24.2,0.02,0.008,False,False,True,False,False,False,Plant Based Foods And Beverages,Nuts And Their Products
Prepared Flageolets,Cassegrain,A,4,"gluten, soybeans",98.0,0.8,0.1,13.0,0.5,6.2,6.5,0.81,0.324,True,False,False,True,False,False,Plant Based Foods And Beverages,Fruits And Vegetables Based Foods
Whole Wheat Toasted Buns,"Chabrior, Intermarch",C,4,gluten,379.0,6.0,0.6,65.0,3.2,8.3,12.0,1.5,0.6,True,False,False,False,False,False,Plant Based Foods And Beverages,Cereals And Potatoes
The Semi Thick Cream So Light Mg,"Elle Vire, Elle Et Vire",B,4,milk,76.0,4.3,2.9,6.3,4.2,0.2,2.9,0.11,0.044,False,True,False,False,False,False,Dairies,Uht Compound Dairy Creams With To Fat
Nicaragua Grand Cru Waslala,Ethiquable,D,3,nuts,593.0,45.0,27.0,32.0,24.0,9.7,9.5,0.0,0.0,False,False,False,False,False,False,Snacks,Cocoa And Its Products
Cocoa Hazelnut Spread,Lucien Georgelin,E,4,"milk, nuts",541.0,32.0,5.0,55.0,53.0,2.9,8.3,0.12,0.048,False,True,True,False,False,False,Breakfasts,Sweet Spreads
Confiture Extra Framboise Bio,Maribel,D,4,unknown,239.0,0.1,0.1,57.0,56.0,2.8,0.5,0.075,0.03,False,False,False,False,False,False,Plant Based Foods And Beverages,Fruits And Vegetables Based Foods
Le Tranch Fin Tasting Salt,Fleury Michon,C,4,unknown,115.0,2.8,1.0,0.5,0.5,0.0,22.0,1.4,0.56,False,False,False,False,False,False,Meats And Their Products,Prepared Meats
Cappuccino Classique,Maxwell House,UNKNOWN,4,milk,420.0,12.0,11.0,75.0,43.0,0.0,4.8,0.65,0.26,False,True,False,False,False,False,Plant Based Foods And Beverages,Plant Based Foods
Fanta Orange L,Fanta,E,3,unknown,48.0,0.0,0.0,11.7,11.7,0.0,0.0,0.0,0.0,False,False,False,False,False,False,Beverages And Beverages Preparations,Beverages
Sirop Dagave Bio Ml,"Intermarch, Regain",D,1,unknown,46.95,0.0,0.0,76.9,73.8,0.0,0.02,0.2,0.08,False,False,False,False,False,False,Sweeteners,Simple Syrups
Ramen Soja Caramel,Tanoshi,B,4,"gluten, sesame-seeds, soybeans",163.0,1.2,0.1,32.0,2.5,1.7,5.3,1.5,0.6,True,False,False,True,False,False,Plant Based Foods And Beverages,Cereals And Potatoes
Bananenchips,Seeberger,D,4,unknown,528.0,31.0,27.0,59.0,14.0,4.8,1.9,0.01,0.004,False,False,False,False,False,False,Plant Based Foods And Beverages,Fruits And Vegetables Based Foods
Protein Crunch,Weetabix,C,4,"ble-avoine, gluten",375.0,2.8,0.7,64.0,22.0,7.1,20.0,0.275,0.11,True,False,False,False,False,False,Plant Based Foods And Beverages,Breakfasts
Macaroni Cheese With Bacon,Woolworths Food,A,4,"gluten, nuts, sesame-seeds",172.08413,8.8,0.5,15.0,1.0,2.0,7.5,0.05,0.02,True,False,True,False,False,False,Plant Based Foods And Beverages,Snacks
Sauce Chiltepin,La Lumbre,E,4,unknown,197.0,18.0,12.0,6.0,4.2,4.8,2.8,2.1,0.84,False,False,False,False,False,False,Plant Based Foods And Beverages,Fats
"Combino,Vitasia,Vitasia China,Vitasia Chinese Style","Combino,Vitasia,Vitasia China,Vitasia Chinese Style",B,0,gluten,364.0,1.0,0.4,75.6,1.7,0.0,11.8,0.42,0.168,True,False,False,False,False,False,Plant Based Foods And Beverages,Pastas
Herta White Chicken Reduced Salt Without Nitrite X G,Herta,A,4,unknown,105.6,2.0,0.7,0.9,0.0,0.0,21.0,1.2,0.48,False,False,False,False,False,False,Meats And Their Products,Prepared Meats
Coconut Milk,"Freshona, Lidl, Vitasia",D,4,"metabisulfito-sódico, milk",128.0,13.2,11.7,1.1,1.1,0.5,1.0,0.3,0.12,False,True,False,False,False,False,Plant Based Foods And Beverages,Canned Foods
Bio Crackers,Master Jean Pierre,D,3,"avoine, gluten, milk, sesame-seeds",442.0,18.0,4.8,47.0,2.4,10.0,18.0,1.8,0.72,True,True,False,False,False,False,Snacks,Appetizers
Coke Original Taste,Coke,E,4,unknown,39.4,0.0,0.0,5.4,11.0,0.0,0.0,0.0317,0.0127,False,False,False,False,False,False,Beverages And Beverages Preparations,Carbonated Drinks
Erdnussbutter Creamy,"Lidl, Maribel",D,3,"nuts, peanuts",648.0,48.0,12.2,21.4,8.8,4.8,27.3,0.99,0.396,False,False,True,False,False,False,Plant Based Foods And Beverages,Legumes And Their Products
Digestive,Hacendado,D,0,"gluten, soybeans",464.0,17.0,2.0,70.0,17.0,3.6,6.0,1.5725,0.629,True,False,False,False,False,False,Snacks,Biscuits And Cakes
Herta Smoked Matches Conservation Without Nitrite Xg,Herta,D,4,unknown,239.0,19.0,7.0,0.0,0.0,0.0,17.0,2.2,0.88,False,False,False,False,False,False,Meats And Their Products,Prepared Meats
Oat Drink,Oatly,C,3,unknown,48.0,1.5,0.2,7.2,3.5,0.8,1.1,0.1,0.04,False,False,False,False,False,False,Plant Based Foods And Beverages,Plant Based Foods
Homogenized Whole Cows Milk,Pilos,C,0,milk,64.0,3.52,2.32,4.72,4.72,0.0,3.32,0.1,0.04,False,True,False,False,False,False,Dairies,Milks
Skyr Vanille X G,Yoplait,A,3,milk,78.0,0.5,0.1,10.9,10.0,0.0,7.8,0.12,0.048,False,True,False,False,False,False,Dairies,Fermented Milk Products
Gullon Zero Wafer Vanilla,Gullon,C,0,nuts,431.0,22.0,12.0,63.0,0.4,10.0,3.0,0.15,0.06,False,False,False,False,False,False,Snacks,Biscuits And Cakes
Magnesio Vitaminas B B B Sabor Naranja,Deliplus,NOT-APPLICABLE,4,unknown,336.0,0.5,0.1,13.0,0.5,0.03,35.0,0.582,0.233,False,False,False,False,False,False,Dietary Supplements,Magnesio
Choco Tablet Zero Sugar Free,Anturios,D,4,"gluten, milk, soybeans",451.0,24.0,16.0,60.0,1.3,6.3,6.6,0.35,0.14,True,True,False,False,False,False,Snacks,Biscuits And Cakes
Granary Medium,Hovis,C,4,"gluten, soybeans",256.0,2.5,0.833,46.4,3.33,3.61,10.3,1.01,0.406,True,False,False,True,False,False,Plant Based Foods And Beverages,Cereals And Potatoes
Pistacho Tostado Sal,Hacendado,A,1,nuts,616.0,52.5,6.5,11.0,11.0,11.4,21.6,0.0,0.0,False,False,True,False,False,False,Plant Based Foods And Beverages,Nuts And Their Products
Kefir,Milbona,B,1,milk,43.0,1.5,0.9,4.0,4.0,0.0,3.4,0.1,0.04,False,True,False,False,False,False,Beverages And Beverages Preparations,Dairies
Vegan Basil Pesto,Sacl,D,4,"nuts, soybeans",342.0,32.0,4.1,9.6,1.2,2.4,2.8,1.2,0.48,False,False,True,True,False,False,Plant Based Foods And Beverages,Condiments
Kp Dry Roasted Peanuts,Kp,C,4,"celery, nuts, peanuts",597.0,46.7,7.67,7.33,5.0,9.0,30.0,1.67,0.67,False,False,True,False,False,False,Plant Based Foods And Beverages,Legumes And Their Products
Original Hp Sauce,Hp Foods,D,4,gluten,144.0,0.1,0.0,28.3,23.1,0.7,0.9,1.3,0.52,True,False,False,False,False,False,Condiments,Brown Sauces
Tomato Ketchup,Hellmanns,D,3,unknown,90.0,0.5,0.1,20.0,19.0,0.7,1.4,1.8,0.72,False,False,False,False,False,False,Condiments,Tomato Sauces
All Bran Original,Kelloggs,C,3,gluten,334.0,3.5,0.7,48.0,18.0,27.0,14.0,0.95,0.38,True,False,False,False,False,False,Plant Based Foods And Beverages,Breakfasts
Wholegrain Ryvita Crackerbread,Ryvita,A,3,"gluten, milk",380.0,3.6,0.6,70.2,4.1,8.5,12.5,0.58,0.232,True,True,False,False,False,False,Plant Based Foods And Beverages,Snacks
Wholegrain Low Fat Rice Cakes Imp,Call,B,3,unknown,394.0,2.8,0.07,82.3,0.5,4.8,8.5,0.017,0.0068,False,False,False,False,False,False,Plant Based Foods And Beverages,Cereals And Potatoes
Organic Lemon Curd Yoghurt,Yeo Valley,C,3,"eggs, milk",115.0,4.0,2.5,16.0,14.0,0.0,4.1,0.12,0.048,False,True,False,False,True,False,Dairies,Fermented Milk Products
Passata Sieved Tomatoes,Napolina,A,1,unknown,27.9,0.174,0.0,4.3,4.3,1.1,1.69,0.122,0.0488,False,False,False,False,False,False,Plant Based Foods And Beverages,Fruits And Vegetables Based Foods
Olive Oil,Tesco,B,2,unknown,900.0,100.0,14.3,0.0,3.6,4.8,0.0,0.0,0.0,False,False,False,False,False,False,Plant Based Foods And Beverages,Fats
Organic Gluten Free Mesa Sunrise,Natures Path,C,3,gluten,400.0,3.3,0.5,80.0,13.0,10.0,10.0,1.0,0.4,False,False,False,False,False,False,Plant Based Foods And Beverages,Breakfasts
Organic Vegetarian Pesto,Sacl,D,4,"milk, nuts",451.0,45.0,4.5,6.4,1.9,3.05,4.3,1.2,0.48,False,True,False,False,False,False,Canned Foods,Sauces
Tortilla Chips,Stockwell Co,C,3,unknown,500.0,23.2,2.4,63.2,1.2,4.0,6.0,0.79,0.316,False,False,False,False,False,False,Snacks,Appetizers
Classic Strawberry,Aldi,UNKNOWN,4,unknown,252.0,0.2,0.9,60.7,60.3,1.0,0.1,0.46699999999999997,0.187,False,False,False,False,False,False,Plant Based Foods And Beverages,Fruits And Vegetables Based Foods
Dessert,Aiguebelle,E,4,soybeans,507.0,37.6,23.4,33.2,28.0,4.1,8.0,0.01,0.004,False,False,False,True,False,False,Snacks,Cocoa And Its Products
Classic Basmati Rice,Worldwide Foods,UNKNOWN,3,unknown,134.0,1.84,0.24,26.4,0.08,1.04,2.64,0.46699999999999997,0.187,False,False,False,False,False,False,Plant Based Foods And Beverages,Cereals And Potatoes
Donut,Be,E,4,"gluten, milk",438.0,22.8,8.02,53.0,21.2,0.8,5.2,0.295,0.118,True,True,False,False,False,False,Snacks,Biscuits And Cakes
Oxo Beef,Oxo,UNKNOWN,4,gluten,265.0,4.9,2.4,35.7,2.2,4.2,17.4,30.7,12.28,True,False,False,False,False,False,Dried Products,Broths
Sweet Chilli Sauce,Blue Dragon,E,4,unknown,620.0,0.4,0.1,49.6,41.3,0.1,0.4,1.85,0.74,False,False,False,False,False,False,Condiments,Hot Sauces
Sea Shells Hazelnut Pretzels,Jd Gross,E,4,"milk, nuts",570.0,38.4,13.1,48.1,47.8,2.8,6.9,0.08,0.032,False,True,True,False,False,False,Snacks,Cocoa And Its Products
Vanilla Icelandic Style Yogurt,Arla,C,3,milk,328.0,0.2,0.1,8.6,7.5,0.0,8.6,0.198,0.079,False,False,False,False,False,False,Dairies,Fermented Milk Products
Soft White Bloomer,Jacksons Of Yorkshire,B,4,gluten,234.0,1.2,0.3,46.0,2.4,2.6,9.3,0.7975,0.319,True,False,False,False,False,False,Plant Based Foods And Beverages,Cereals And Potatoes
Galleta Dorada,Gullon,E,4,"gluten, milk, sesame-seeds, soybeans",480.0,19.0,9.2,70.0,19.0,4.1,6.3,0.68,0.272,True,True,False,True,False,False,Snacks,Biscuits And Cakes
Confiture Abricot,Lucien Georgelin,B,4,unknown,105.0,0.5,0.01,25.6,25.6,11.2,0.8,0.025,0.01,False,False,False,False,False,False,Plant Based Foods And Beverages,Breakfasts
Finnebrogue Artisan Naked Bacon Smoked Back Bacon Rashers,Finnebrogue Artisan,E,4,unknown,237.0,13.0,5.6,1.1,1.1,0.01,28.0,2.725,1.09,False,False,False,False,False,False,Meats And Their Products,Pork And Its Products
Mushroom Mascarpone Tortelloni,Rana,C,4,"eggs, gluten, milk",310.0,11.2,4.0,42.4,1.6,2.4,9.6,0.8,0.32,True,True,False,False,True,False,Plant Based Foods And Beverages,Meals
Temptation Milk Crunch With Supreme Hazelnuts,Aiguebelle,E,4,"milk, nuts, soybeans",577.0,39.7,19.3,44.5,39.0,4.1,10.5,0.2,0.08,False,True,True,True,False,False,Snacks,Cocoa And Its Products
Stracciatella Protein Yogurt,Hacendado,A,4,milk,56.0,0.5,0.3,3.3,3.0,0.0,9.6,0.1375,0.055,False,True,False,False,False,False,Dairies,Fermented Milk Products
Basmati Microwave Rice,Lidl,B,3,unknown,133.6520076,2.4,0.3,29.4,0.2,1.7,4.0,0.00125,0.0005,False,False,False,False,False,False,Plant Based Foods And Beverages,Cereals And Potatoes
La Vache Qui Rit Edam,La Vache Qui Rit,E,0,milk,288.0,25.5,17.0,5.5,5.5,0.0,9.0,1.8,0.72,False,False,False,False,False,False,Dairies,Fermented Milk Products
Dan Up,Danone,C,4,milk,83.1,2.46,1.62,12.0,12.0,0.0,2.77,0.154,0.0615,False,True,False,False,False,False,Dairies,Fermented Milk Products
Tops,Fanta,A,0,unknown,0.0,0.1,0.1,0.1,0.1,2.4,0.1,0.05,0.02,False,False,False,False,False,False,The Components,Unknown
Becel Vital,"Becel,Upfield",C,4,unknown,252.0,28.0,6.2,0.5,0.5,0.0,0.5,0.2,0.08,False,False,False,False,False,False,Plant Based Foods And Beverages,Fats
"Protein Trigo, Avena Quinoa","Nestl, Cereal Partners Poland Toru Pacific",A,4,"avena, gluten",351.0,5.1,1.4,64.1,0.8,12.4,12.1,0.89,0.356,True,False,False,False,False,False,Plant Based Foods And Beverages,Breakfasts
Soft Cheese,Stamford Street Co,D,4,milk,202.0,19.0,15.6,3.3,3.3,0.5,4.3,0.5,0.2,False,True,False,False,False,False,Dairies,Fermented Milk Products
Sourdough,Waitrose,C,3,gluten,233.0,1.6,0.3,44.0,2.2,3.0,8.9,1.1,0.44,True,False,False,False,False,False,Sourdough Bread,Unknown
Melty Be,Be,E,4,"milk, soybeans",360.47,25.66,8.14,30.45,27.12,2.0,1.94,0.05,0.02,False,True,False,True,False,False,Snacks,Biscuits And Cakes
Bio Haferfrink Ohne Zuckerzusatz,Vemondo,C,4,unknown,37.0,1.2,0.2,5.6,3.3,1.0,0.4,0.08,0.032,False,False,False,False,False,False,Beverages And Beverages Preparations,Beverages
Cream Cheese,Cream Cheese,D,3,milk,333.0,33.3,20.0,3.33,3.33,0.0,6.67,0.792,0.317,False,True,False,False,False,False,Dairies,Fermented Milk Products
Chocolate Negro,Carlotti,E,0,nuts,522.0,34.0,21.0,40.0,35.0,11.0,8.4,0.06,0.024,False,False,False,False,False,False,Snacks,Cocoa And Its Products
Digestive Without Sugar,Gullon,C,4,"gluten, milk, mustard, soybeans",430.0,16.0,1.5,68.0,0.5,6.5,6.2,0.88,0.352,True,False,False,True,False,False,Snacks,Biscuits And Cakes
Unknown Product,Unknown,UNKNOWN,0,nuts,477.5,22.0,8.0,59.0,26.0,4.1,7.1,0.42,0.168,False,False,False,False,False,False,Snacks,Cocoa And Its Products
Chergui Sghir Lait,Chergui,B,1,milk,33.0,1.1,0.7,3.9,3.9,0.0,2.2,0.125,0.05,False,True,False,False,False,False,Dairies,Milks
Saveur Fruit Rouge Ice Tea,Lipton Ice Tea,E,4,unknown,25.0,0.0,0.0,5.4,6.0,0.2,0.0,0.0675,0.027,False,False,False,False,False,False,Beverages And Beverages Preparations,Artificially Sweetened Beverages
Unknown Product,Unknown,UNKNOWN,0,fish,180.1,9.35,1.5,0.9,0.4,0.0,19.9,1.0,0.4,False,False,False,False,False,False,Seafood,Fish Preparations
Skyr,Danone,A,3,milk,57.0,0.2,0.1,3.9,3.9,0.0,10.0,0.09,0.036,False,True,False,False,False,False,Dairies,Fermented Milk Products
Country Crisp Chocolat Au Lait,Jordans,D,4,"gluten, milk, soybeans",449.0,15.6,4.22,66.7,24.4,5.11,8.89,0.0444,0.0178,True,True,False,True,False,False,Plant Based Foods And Beverages,Breakfasts
Country Crisp Fruits Noix,Jordans,C,4,"gluten, nuts",443.0,16.0,1.9,63.0,22.0,6.1,9.6,0.05,0.02,True,False,True,False,False,False,Plant Based Foods And Beverages,Breakfasts
Natural Goats Cheese Yogurt,Soignon,C,1,"gluten, milk",77.0,4.9,3.4,4.2,4.2,0.0,4.1,0.09,0.036,False,True,False,False,False,False,Dairies,Fermented Milk Products
Braided Chocolate Chip Brioche,Pasquier,E,4,"eggs, gluten, milk, soybeans",373.0,16.0,7.8,49.0,16.0,4.1,8.3,1.0,0.4,True,True,False,True,True,False,Snacks,Sweet Pastries And Pies
Yaourt Vanille De Madagascar,"Nestl, The Milkmaid",C,4,milk,95.0,3.2,2.1,12.9,12.9,0.0,2.9,0.1175,0.047,False,True,False,False,False,False,Dairies,Fermented Milk Products
Activia Muesli Graines De Chia Framboise,"Activia, Activia Yoghurt Cerealsfibres, Danone",B,4,"gluten, milk, sesame-seeds, soybeans",114.0,2.6,1.0,15.7,10.6,1.91,5.9,0.11,0.044,True,True,False,False,False,False,Dairies,Fermented Milk Products
Vollkornbrot,Jacquet,A,3,gluten,207.0,1.7,0.3,36.0,4.9,10.0,6.8,1.0,0.4,True,False,False,False,False,False,Plant Based Foods And Beverages,Cereals And Potatoes
Cafe,Nescaf,UNKNOWN,1,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,Beverages And Beverages Preparations,Beverages
Soja Vanille,Bjorg,B,4,soybeans,50.0,2.1,0.4,3.9,3.7,1.1,3.4,0.07,0.028,False,False,False,True,False,False,Plant Based Foods And Beverages,Plant Based Foods
"Nesquik, Nestl","Nesquik, Nestl",D,4,"gluten, milk",395.0,11.5,5.0,66.6,21.8,5.2,6.6,0.42,0.168,True,True,False,False,False,False,Snacks,Bars
Corn Cakes,Bjorg,E,4,milk,488.0,22.0,13.0,65.0,30.0,2.1,6.6,0.11,0.044,False,True,False,False,False,False,Plant Based Foods And Beverages,Cereals And Potatoes
Lotus Lige Waffle Chocolate G Xp,Lotus,E,4,"eggs, gluten, milk, soybeans",457.0,24.0,12.0,54.0,30.0,1.9,5.2,0.54,0.216,True,True,False,True,True,False,Snacks,Biscuits And Cakes
Eau De Source De Montagne,Saguaro,A,1,unknown,40.0,0.2,0.0432,5.4,4.2,0.2,0.4,0.00075,0.0003,False,False,False,False,False,False,Beverages And Beverages Preparations,Waters
Girandole Torsades,"Barilla, Barilla Norge, Barilla Klassische Pasta",A,1,gluten,359.0,2.0,0.5,71.0,3.5,3.0,13.0,0.01,0.004,True,False,False,False,False,False,Plant Based Foods And Beverages,Cereals And Potatoes
Sardines In Extra Virgin Olive Oil,Nixe,D,3,fish,244.0,17.8,3.44,0.0,0.0,0.0,20.6,1.2,0.48,False,False,False,False,False,True,Seafood,Canned Foods
Fleur De Sel,Le Saunier De Camargue,NOT-APPLICABLE,2,unknown,144.0,4.0,0.4,7.07,4.0,0.7,1.4,1.7,0.68,False,False,False,False,False,False,Condiments,French Salts
Gaufrettes Saveur Cacao,"Brun, Mondelez",E,4,"eggs, gluten, milk, soybeans",512.0,26.0,16.0,62.0,39.0,3.1,5.6,0.29,0.116,True,True,False,True,False,False,Snacks,Biscuits And Cakes
"Citrus Schweppes With Flavors Of Orange, Grapefruit, Lime Tangerine",Schweppesorangina Schweppes,E,4,orange,24.0,0.0,0.0,5.8,5.7,0.0,0.0,0.01,0.004,False,False,False,False,False,False,Beverages And Beverages Preparations,Carbonated Drinks
Maggi Broth Kub Poultry Reduced In Salt By G,"Nestle, Maggi",C,4,"celeri, eggs, gluten, milk",271.0,9.6,5.1,40.3,25.1,0.5,5.7,33.0,13.2,True,False,False,False,False,False,Dried Products,Dried Products To Be Rehydrated
Thon Blanc Au Naturel,Constable,A,3,fish,149.0,5.0,1.5,0.0,0.0,0.0,26.0,1.0,0.4,False,False,False,False,False,True,Seafood,Canned Foods
Bouillon Cube Volaille,Jardin Bio,E,4,"celery, eggs, gluten, milk, soybeans",208.0,2.3,0.6,41.0,11.0,0.8,5.3,44.0,17.6,False,False,False,False,True,False,Dried Products,Broths
Fresh Goats Cheese,Silver Oak,C,3,milk,160.0,12.0,8.0,3.0,3.0,0.0,10.0,1.1,0.44,False,True,False,False,False,False,Dairies,Fermented Milk Products
Muesli Avoine Amandes Chocolat,Land And Cereals,C,3,"gluten, nuts",456.0,17.0,4.0,65.0,22.0,6.8,8.7,0.05,0.02,True,False,True,False,False,False,Plant Based Foods And Beverages,Breakfasts
Dark Chocolate Almond And Orange Peel,Lidl Jd Gross,E,4,"milk, nuts, soybeans",573.0,39.4,22.0,45.3,41.4,6.7,6.0,0.01,0.004,False,False,True,True,False,False,Snacks,Cocoa And Its Products
Golden Square Bread G,The Baker,B,4,"eggs, gluten, milk, soybeans",279.0,4.2,0.4,48.0,9.8,5.2,9.8,0.8,0.32,True,False,False,False,False,False,Plant Based Foods And Beverages,Cereals And Potatoes
K Exquisa The Creamy Cream Cheese,Exquisa,D,3,milk,238.0,22.5,15.7,3.0,3.0,0.0,5.5,0.7,0.28,False,True,False,False,False,False,Dairies,Fermented Milk Products
Caprice Des Dieux,Caprice Des Dieux,D,3,milk,333.0,30.0,21.0,0.8,0.5,0.0,15.0,1.4,0.56,False,True,False,False,False,False,Dairies,Fermented Milk Products
Camembert Le Rustique,Le Rustique,D,3,milk,268.0,20.0,14.0,1.0,0.5,0.0,21.0,1.5,0.6,False,True,False,False,False,False,Dairies,Fermented Milk Products
Chocapic Cereal,Nestl,C,4,"gluten, milk",388.0,4.8,2.0,73.6,22.4,7.5,8.8,0.22,0.088,True,False,False,False,False,False,Plant Based Foods And Beverages,Breakfasts
Great Mayonnaise,"Hellmanns,Unilever",C,4,"eggs, soybeans",554.0,61.0,9.7,2.2,1.4,0.7,0.8,1.0825,0.433,False,False,False,True,True,False,Condiments,Sauces
Le Suprieur Ham Salt,Fleury Michon,C,4,celery,115.0,2.8,1.0,0.5,0.5,0.0,22.0,1.4,0.56,False,False,False,False,False,False,Meats And Their Products,Specific Products
Pan Bauletto Al Grano Duro,Mulino Bianco,C,4,gluten,258.0,3.9,0.6,45.0,8.4,5.0,8.7,1.3,0.52,True,False,False,False,False,False,Plant Based Foods And Beverages,Cereals And Potatoes
Milka Choco Mini Stars,Milka,E,4,"gluten, milk, soybeans",510.755258,25.0,11.0,63.0,35.0,2.0,7.1,0.61,0.244,True,True,False,True,False,False,Snacks,Biscuits And Cakes
"Alpro Fermented Soy Product, Red Fruits With Dates, No Added Sugar G","Alpro,Danone",B,4,soybeans,65.0,2.1,0.4,6.6,5.7,1.1,3.7,0.23,0.092,False,False,False,True,False,False,Plant Based Foods And Beverages,Dairy Substitutes
Puglian Extra Virgin Olive Oil,"Italiamo, Lidl",B,2,unknown,822.0,91.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,Plant Based Foods And Beverages,Fats
Strawberry Yogurt,Milbona,NOT-APPLICABLE,4,milk,65.0,0.3,0.2,6.0,4.0,0.1,10.0,0.25,0.1,False,True,False,False,False,False,Dairies,Fermented Milk Products
Eat Natural Bar Peanutchocolate G,"Eat Natural, Handl Norway As",NOT-APPLICABLE,4,"nuts, peanuts, soybeans",510.0,30.5,9.1,32.4,18.8,7.3,22.8,0.315,0.126,False,False,True,True,False,False,Plant Based Foods And Beverages,Snacks
Choco Wafer,"Milka,Mondelez",E,4,"gluten, milk, soybeans",535.0,31.0,18.0,56.0,43.0,2.8,6.7,0.28,0.112,True,True,False,True,False,False,Snacks,Biscuits And Cakes
Diet Coke Ml,"Coca Cola, Diet Coke, The Coca Cola Company, Tiffin Sandwiches",C,4,gluten,0.4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,Beverages,Artificially Sweetened Beverages
