FoodID,food_name
684,beef brisket flat half separable lean and fat trimmed to 1 8 fat select cooked braised
685,beef brisket flat half separable lean and fat trimmed to 1 8 fat select raw
686,beef brisket flat half separable lean only trimmed to 0 fat all grades cooked braised
687,beef brisket flat half separable lean only trimmed to 0 fat choice cooked braised
688,beef brisket flat half separable lean only trimmed to 0 fat select cooked braised
689,beef brisket flat half separable lean only trimmed to 1 8 fat all grades cooked braised
690,beef brisket flat half separable lean only trimmed to 1 8 fat all grades raw
691,beef brisket flat half separable lean only trimmed to 1 8 fat choice cooked braised
692,beef brisket flat half separable lean only trimmed to 1 8 fat choice raw
693,beef brisket flat half separable lean only trimmed to 1 8 fat select cooked braised
694,beef brisket flat half separable lean only trimmed to 1 8 fat select raw
695,beef brisket point half separable lean and fat trimmed to 0 fat all grades cooked braised
696,beef brisket point half separable lean and fat trimmed to 1 8 fat all grades cooked braised
697,beef brisket point half separable lean and fat trimmed to 1 8 fat all grades raw
698,beef brisket point half separable lean only trimmed to 0 fat all grades cooked braised
699,beef brisket whole separable lean and fat trimmed to 0 fat all grades cooked braised
700,beef brisket whole separable lean and fat trimmed to 1 8 fat all grades cooked braised
701,beef brisket whole separable lean and fat trimmed to 1 8 fat all grades raw
702,beef brisket whole separable lean only all grades raw
703,beef brisket whole separable lean only trimmed to 0 fat all grades cooked braised
704,beef carcass separable lean and fat choice raw
705,beef carcass separable lean and fat select raw
706,beef chopped cured smoked
707,beef chuck eye country style ribs boneless separable lean and fat trimmed to 0 fat all grades cooked braised
708,beef chuck eye country style ribs boneless separable lean and fat trimmed to 0 fat all grades raw
709,beef chuck eye country style ribs boneless separable lean and fat trimmed to 0 fat choice cooked braised
710,beef chuck eye country style ribs boneless separable lean and fat trimmed to 0 fat choice raw
711,beef chuck eye country style ribs boneless separable lean and fat trimmed to 0 fat select cooked braised
712,beef chuck eye country style ribs boneless separable lean and fat trimmed to 0 fat select raw
713,beef chuck eye country style ribs boneless separable lean only trimmed to 0 fat all grades cooked braised
714,beef chuck eye country style ribs boneless separable lean only trimmed to 0 fat all grades raw
715,beef chuck eye country style ribs boneless separable lean only trimmed to 0 fat choice cooked braised
716,beef chuck eye country style ribs boneless separable lean only trimmed to 0 fat choice raw
717,beef chuck eye country style ribs boneless separable lean only trimmed to 0 fat select cooked braised
718,beef chuck eye country style ribs boneless separable lean only trimmed to 0 fat select raw
719,beef chuck eye roast boneless americas beef roast separable lean and fat trimmed to 0 fat all grades cooked roasted
720,beef chuck eye roast boneless americas beef roast separable lean and fat trimmed to 0 fat all grades raw
721,beef chuck eye roast boneless americas beef roast separable lean and fat trimmed to 0 fat choice cooked roasted
722,beef chuck eye roast boneless americas beef roast separable lean and fat trimmed to 0 fat choice raw
723,beef chuck eye roast boneless americas beef roast separable lean and fat trimmed to 0 fat select cooked roasted
724,beef chuck eye roast boneless americas beef roast separable lean and fat trimmed to 0 fat select raw
725,beef chuck eye roast boneless americas beef roast separable lean only trimmed to 0 fat all grades cooked roasted
726,beef chuck eye roast boneless americas beef roast separable lean only trimmed to 0 fat all grades raw
727,beef chuck eye roast boneless americas beef roast separable lean only trimmed to 0 fat choice cooked roasted
728,beef chuck eye roast boneless americas beef roast separable lean only trimmed to 0 fat choice raw
729,beef chuck eye roast boneless americas beef roast separable lean only trimmed to 0 fat select cooked roasted
730,beef chuck eye roast boneless americas beef roast separable lean only trimmed to 0 fat select raw
731,beef chuck eye steak boneless separable lean and fat trimmed to 0 fat all grades cooked grilled
732,beef chuck eye steak boneless separable lean and fat trimmed to 0 fat all grades raw
733,beef chuck eye steak boneless separable lean and fat trimmed to 0 fat choice cooked grilled
734,beef chuck eye steak boneless separable lean and fat trimmed to 0 fat choice raw
735,beef chuck eye steak boneless separable lean and fat trimmed to 0 fat select cooked grilled
736,beef chuck eye steak boneless separable lean and fat trimmed to 0 fat select raw
737,beef chuck eye steak boneless separable lean only trimmed to 0 fat all grades cooked grilled
738,beef chuck eye steak boneless separable lean only trimmed to 0 fat all grades raw
739,beef chuck eye steak boneless separable lean only trimmed to 0 fat choice cooked grilled
740,beef chuck eye steak boneless separable lean only trimmed to 0 fat choice raw
741,beef chuck eye steak boneless separable lean only trimmed to 0 fat select cooked grilled
742,beef chuck eye steak boneless separable lean only trimmed to 0 fat select raw
743,beef chuck for stew separable lean and fat all grades cooked braised
744,beef chuck for stew separable lean and fat all grades raw
745,beef chuck for stew separable lean and fat choice cooked braised
746,beef chuck for stew separable lean and fat choice raw
747,beef chuck for stew separable lean and fat select cooked braised
748,beef chuck for stew separable lean and fat select raw
749,beef chuck arm pot roast separable lean and fat trimmed to 0 fat all grades cooked braised
750,beef chuck arm pot roast separable lean and fat trimmed to 0 fat select cooked braised
751,beef chuck arm pot roast separable lean and fat trimmed to 1 8 fat all grades cooked braised
752,beef chuck arm pot roast separable lean and fat trimmed to 1 8 fat all grades raw
753,beef chuck arm pot roast separable lean and fat trimmed to 1 8 fat choice cooked braised
754,beef chuck arm pot roast separable lean and fat trimmed to 1 8 fat choice raw
755,beef chuck arm pot roast separable lean and fat trimmed to 1 8 fat select cooked braised
756,beef chuck arm pot roast separable lean and fat trimmed to 1 8 fat select raw
757,beef chuck arm pot roast separable lean only trimmed to 0 fat choice cooked braised
758,beef chuck arm pot roast separable lean only trimmed to 0 fat select cooked braised
759,beef chuck arm pot roast separable lean only trimmed to 1 8 fat all grades cooked braised
760,beef chuck arm pot roast separable lean only trimmed to 1 8 fat all grades raw
761,beef chuck arm pot roast separable lean only trimmed to 1 8 fat choice cooked braised
762,beef chuck arm pot roast separable lean only trimmed to 1 8 fat choice raw
763,beef chuck arm pot roast separable lean only trimmed to 1 8 fat select cooked braised
764,beef chuck arm pot roast separable lean only trimmed to 1 8 fat select raw
765,beef chuck blade roast separable lean and fat trimmed to 0 fat all grades cooked braised
766,beef chuck blade roast separable lean and fat trimmed to 1 8 fat all grades cooked braised
767,beef chuck blade roast separable lean and fat trimmed to 1 8 fat all grades raw
768,beef chuck blade roast separable lean and fat trimmed to 1 8 fat choice cooked braised
769,beef chuck blade roast separable lean and fat trimmed to 1 8 fat choice raw
770,beef chuck blade roast separable lean and fat trimmed to 1 8 fat select cooked braised
771,beef chuck blade roast separable lean and fat trimmed to 1 8 fat select raw
772,beef chuck blade roast separable lean only trimmed to 0 fat all grades cooked braised
773,beef chuck clod roast separable lean and fat trimmed to 0 fat all grades cooked roasted
774,beef chuck clod roast separable lean and fat trimmed to 0 fat choice cooked roasted
775,beef chuck clod roast separable lean and fat trimmed to 0 fat select cooked roasted
776,beef chuck clod roast separable lean only trimmed to 0 fat all grades cooked roasted
777,beef chuck clod roast separable lean only trimmed to 0 fat choice cooked roasted
778,beef chuck clod roast separable lean only trimmed to 0 fat select cooked roasted
779,beef chuck clod roast separable lean only trimmed to 1 4 fat all grades cooked roasted
780,beef chuck clod roast separable lean only trimmed to 1 4 fat all grades raw
781,beef chuck clod steak separable lean only trimmed to 1 4 fat all grades cooked braised
782,beef chuck mock tender steak boneless separable lean and fat trimmed to 0 fat all grades cooked braised
783,beef chuck mock tender steak boneless separable lean and fat trimmed to 0 fat all grades raw
